Nombre equipo,Fecha,Nombre jugador,Posicion,X Posicion,Y Posicion,Distancia,Tiro convertido
Phoenix Suns,2015-12-30,Markieff Morris,Ala-Pívot,65.21,99.02,13.75,0.5
Phoenix Suns,2015-12-30,Mirza Teletovic,Ala-Pívot,-71.16,105.95,18.5,0.5
Phoenix Suns,2015-12-30,Tyson Chandler,Pívot,-32.11,152.68,0.0,1.0
Phoenix Suns,2015-12-31,Brandon Knight,Escolta,-38.1,151.86,10.75,0.3
Phoenix Suns,2015-12-31,Devin Booker,Escolta,32.69,110.9,11.18,0.36
Phoenix Suns,2015-12-31,Mirza Teletovic,Ala-Pívot,38.69,160.51,16.45,0.55
Phoenix Suns,2015-12-31,Tyson Chandler,Pívot,75.05,129.53,0.78,0.67
Phoenix Suns,2016-01-03,Alex Len,Pívot,8.92,116.4,5.83,0.5
Phoenix Suns,2016-01-03,Archie Goodwin,Base,61.4,114.58,2.0,0.25
Phoenix Suns,2016-01-03,Brandon Knight,Escolta,6.05,174.04,13.72,0.4
Phoenix Suns,2016-01-03,Devin Booker,Escolta,15.72,92.01,13.85,0.38
Phoenix Suns,2016-01-03,Jon Leuer,Ala-Pívot,-95.28,89.05,12.8,0.4
Phoenix Suns,2016-01-03,Mirza Teletovic,Ala-Pívot,20.15,105.93,16.29,0.43
Phoenix Suns,2016-01-03,Ronnie Price,Base,-49.61,133.53,16.4,0.2
Phoenix Suns,2016-01-03,Tyson Chandler,Pívot,-86.47,73.41,4.6,0.2
Phoenix Suns,2016-01-06,Brandon Knight,Escolta,4.28,143.6,10.6,0.47
Phoenix Suns,2016-01-06,Devin Booker,Escolta,-55.84,125.83,15.23,0.54
Phoenix Suns,2016-01-06,Jon Leuer,Ala-Pívot,3.1,125.87,9.71,0.71
Phoenix Suns,2016-01-06,Mirza Teletovic,Ala-Pívot,-4.43,121.19,19.12,0.35
Phoenix Suns,2016-01-06,Ronnie Price,Base,-46.37,128.85,16.14,0.43
Phoenix Suns,2016-01-06,Tyson Chandler,Pívot,-42.84,38.92,0.0,0.67
Phoenix Suns,2016-01-12,Archie Goodwin,Base,51.33,140.14,4.38,0.5
Phoenix Suns,2016-01-12,Devin Booker,Escolta,-52.7,152.4,16.75,0.67
Phoenix Suns,2016-01-12,Jon Leuer,Ala-Pívot,-24.76,114.7,16.14,0.29
Phoenix Suns,2016-01-12,Lorenzo Brown,Base,25.76,196.68,21.8,0.4
Phoenix Suns,2016-01-12,Markieff Morris,Ala-Pívot,4.4,152.53,12.11,0.39
Phoenix Suns,2016-01-12,Mirza Teletovic,Ala-Pívot,-7.15,132.94,20.08,0.54
Phoenix Suns,2016-01-12,Tyson Chandler,Pívot,63.9,131.15,8.67,0.0
Phoenix Suns,2016-01-15,Archie Goodwin,Base,-48.77,136.88,4.62,0.12
Phoenix Suns,2016-01-15,Brandon Knight,Escolta,19.52,147.02,14.8,0.47
Phoenix Suns,2016-01-15,Devin Booker,Escolta,51.03,196.42,17.22,0.22
Phoenix Suns,2016-01-15,Jon Leuer,Ala-Pívot,31.43,177.36,16.2,0.6
Phoenix Suns,2016-01-15,Lorenzo Brown,Base,165.68,112.68,14.0,0.5
Phoenix Suns,2016-01-15,Markieff Morris,Ala-Pívot,-9.9,115.67,6.9,0.2
Phoenix Suns,2016-01-15,Mirza Teletovic,Ala-Pívot,-23.44,125.87,18.0,0.42
Phoenix Suns,2016-01-15,Tyson Chandler,Pívot,4.06,166.27,4.25,0.5
Phoenix Suns,2016-01-19,Alex Len,Pívot,-45.49,155.91,9.83,0.33
Phoenix Suns,2016-01-19,Archie Goodwin,Base,28.01,124.31,8.43,0.29
